Time (s),Channel 2 (V),Channel 1 (V)
0.0028112,0.120754971,3.3573714
0.00281152,0.122257746,3.357925054
0.00281184,0.123681428,3.358083241
0.00281216,0.12463055,3.358636895
0.00281248,0.126291512,3.35760868
0.0028128,0.126291512,3.356975932
0.00281312,0.127319727,3.357292306
0.00281344,0.12692426,3.35760868
0.00281376,0.126133326,3.358083241
0.00281408,0.125658765,3.357529587
0.0028144,0.123918709,3.35760868
0.00281472,0.122732307,3.357687773
0.00281504,0.121071344,3.356817745
0.00281536,0.119331288,3.356422278
0.00281568,0.116958485,3.356580465
0.002816,0.115139335,3.356422278
0.00281632,0.113082905,3.356264091
0.00281664,0.110393728,3.356896839
0.00281696,0.106913616,3.357292306
0.00281728,0.103512597,2.399707845
0.0028176,0.100507046,0.029197902
0.00281792,0.096947841,0.053716873
0.00281824,0.093863196,0.061151657
0.00281856,0.09030399,0.080529554
0.00281888,0.086744785,0.101568413
0.0028192,0.083185579,0.115884328
0.00281952,0.079784561,0.125375543
0.00281984,0.075988075,0.130912085
0.00282016,0.072587056,0.13399673
0.00282048,0.06855329,0.134708571
0.0028208,0.064914991,0.133047608
0.00282112,0.061434879,0.130832991
0.00282144,0.058587515,0.127669253
0.00282176,0.054949216,0.124189141
0.00282208,0.051627291,0.12142087
0.0028224,0.047909898,0.118652599
0.00282272,0.045141627,0.117149824
0.00282304,0.04221517,0.115647048
0.00282336,0.039446899,0.115251581
0.00282368,0.036520441,0.115805235
0.002824,0.034543104,0.115647048
0.00282432,0.032249394,0.115647048
0.00282464,0.030588432,0.116437983
0.00282496,0.028611095,0.11707073
0.00282528,0.026871039,0.117703478
0.0028256,0.024419142,0.118731693
0.00282592,0.023786395,0.11912716
0.00282624,0.452710202,0.11936444
0.00282656,3.308221212,0.120313562
0.00282688,3.303554698,0.12142087
0.0028272,3.291057932,0.122528179
0.00282752,3.280063942,0.122765459
0.00282784,3.270019073,0.122607272
0.00282816,3.261081513,0.12324002
0.00282848,3.25301398,0.123635487
0.0028288,3.245104635,0.123081833
0.00282912,3.238856252,0.124110048
0.00282944,3.232686962,0.124268235
0.00282976,3.228653196,0.124505515
0.00283008,3.223907589,0.124584608
0.0028304,3.219873823,0.124505515
0.00283072,3.216789178,0.124584608
0.00283104,3.214020907,0.124900982
0.00283136,3.211252636,0.125375543
0.00283168,3.209196206,0.125217356
0.002832,3.207772524,0.126166477
0.00283232,3.206269748,0.126324664
0.00283264,3.205083347,0.126799225
0.00283296,3.205004253,0.126561945
0.00283328,3.204846066,0.127036506
0.0028336,3.204450599,0.127036506
0.00283392,3.205478814,0.126324664
0.00283424,3.207139776,0.127194692
0.00283456,3.209196206,0.12782744
0.00283488,3.211173543,0.12806472
0.0028352,3.212676318,0.12806472
0.00283552,3.215523683,0.128143814
0.00283584,3.219003795,0.12782744
0.00283616,3.223116654,0.127748347
0.00283648,3.225964019,0.127985627
0.0028368,3.22920685,0.128934748
0.00283712,3.23355699,0.129092935
0.00283744,3.238302598,0.129092935
0.00283776,3.242652738,0.12964659
0.00283808,3.247398345,0.129725683
0.0028384,3.251748485,0.12988387
0.00283872,3.256573186,0.12964659
0.00283904,3.262109728,0.129172029
0.00283936,3.266934428,0.13012115
0.00283968,3.271680036,0.129409309
0.00284,3.276188363,1.549136829
0.00284032,3.280854877,3.224019834
0.00284064,3.285600484,3.227262666
0.00284096,3.290425185,3.226471731
0.00284128,3.295091698,3.224019834
0.0028416,3.298492717,3.230980058
0.00284192,3.302921951,3.243872291
0.00284224,3.307904838,3.258662768
0.00284256,3.312650445,3.272978683
0.00284288,3.315023249,3.287610972
0.0028432,3.317949707,3.30105686
0.00284352,3.320797071,3.312604504
0.00284384,3.324356277,3.322570279
0.00284416,3.327361828,3.330321438
0.00284448,3.330130099,3.336886195
0.0028448,3.332028342,3.340919961
0.00284512,3.333847491,3.34455826
0.00284544,3.336220295,3.346535596
0.00284576,3.337802164,3.347642905
0.00284608,3.339463127,3.348117465
0.0028464,3.340016781,3.348592026
0.00284672,3.340254061,3.349066587
0.00284704,3.341124089,3.349699334
0.00284736,3.342231398,3.349857521
0.00284768,3.342547772,3.350015708
0.002848,3.34183593,3.351043923
0.00284832,3.342152304,3.351993045
0.00284864,3.342231398,3.352783979
0.00284896,3.340886809,3.352625792
0.00284928,3.339858594,3.352942166
0.0028496,3.338988566,3.353574914
0.00284992,3.33748579,3.354128568
0.00285024,3.336220295,3.354840409
0.00285056,3.334480239,3.355631344
0.00285088,3.332581996,3.35531497
0.0028512,3.330446473,3.356343185
0.00285152,3.32878551,3.356501372
0.00285184,3.326966361,3.356184998
0.00285216,3.325226305,3.356580465
0.00285248,0.423841091,3.356738652
0.0028528,0.033673076,3.356896839
0.00285312,0.042056983,3.356817745
0.00285344,0.049808141,3.357529587
0.00285376,0.056689272,3.35784596
0.00285408,0.062779468,3.358083241
0.0028544,0.068869664,3.358241428
0.00285472,0.074010739,3.358083241
0.00285504,0.078993626,3.358399615
0.00285536,0.083818327,3.358795082
0.00285568,0.088405747,3.358399615
0.002856,0.093072261,3.358083241
0.00285632,0.096156906,3.358083241
0.00285664,0.099953392,3.358241428
0.00285696,0.10311713,3.358162334
0.00285728,0.105727214,3.357925054
0.0028576,0.109128233,3.35784596
0.00285792,0.111184663,3.357529587
0.00285824,0.113478373,3.357529587
0.00285856,0.115297522,3.357292306
0.00285888,0.116879391,3.357766867
0.0028592,0.117907606,3.358004147
0.00285952,0.118303073,3.357687773
0.00285984,0.119568569,3.357925054
0.00286016,0.119568569,3.357292306
0.00286048,0.118856728,3.357450493
0.0028608,0.118144887,3.357925054
0.00286112,0.117907606,3.357529587
0.00286144,0.117195765,3.357450493
0.00286176,0.115772083,3.357292306
0.00286208,0.115218429,3.35760868
0.0028624,0.113082905,3.357134119
0.00286272,0.11158013,3.356501372
0.00286304,0.108811859,2.804349961
0.00286336,0.106992709,0.0280115
0.00286368,0.104778093,0.052214097
0.002864,0.102088915,0.059332508
0.00286432,0.099083364,0.07815675
0.00286464,0.095603252,0.099195609
0.00286496,0.092834981,0.113748805
0.00286528,0.089592149,0.123556393
0.0028656,0.086507505,0.130200244
0.00286592,0.083185579,0.132889421
0.00286624,0.080100935,0.133443075
0.00286656,0.076858103,0.132335767
0.00286688,0.073061617,0.130042057
0.0028672,0.069897879,0.127352879
0.00286752,0.065864113,0.124268235
0.00286784,0.063254029,0.121895431
0.00286816,0.060327571,0.119048067
0.00286848,0.057401113,0.117228917
0.0028688,0.054079188,0.115726141
0.00286912,0.050678169,0.11453974
0.00286944,0.047672618,0.114618833
0.00286976,0.045062534,0.114697927
0.00287008,0.041740609,0.115251581
0.0028704,0.039842366,0.116358889
0.00287072,0.037153189,0.116754356
0.00287104,0.035571319,0.116675263
0.00287136,0.033356703,0.118019852
0.00287168,0.031616647,0.11936444
0.002872,0.029876591,0.120392655
0.00287232,1.292999069,0.120946309
0.00287264,3.319768856,0.121025403
0.00287296,3.307825745,0.121341777
0.00287328,3.295645353,0.121262683
0.0028736,3.285442297,0.121816337
0.00287392,3.27476468,0.121579057
0.00287424,3.265273466,0.121579057
0.00287456,3.255703158,0.122369992
0.00287488,3.24660741,0.122765459
0.0028752,3.239568093,0.123635487
0.00287552,3.232924243,0.1234773
0.00287584,3.227783168,0.123793674
0.00287616,3.222483907,0.123951861
0.00287648,3.218133767,0.124268235
0.0028768,3.214020907,0.124742795
0.00287712,3.211252636,0.125691917
0.00287744,3.208009804,0.125691917
0.00287776,3.205320627,0.12577101
0.00287808,3.203343291,0.124980076
0.0028784,3.201998702,0.125454636
0.00287872,3.199784085,0.126403758
0.00287904,3.198914057,0.126957412
0.00287936,3.198676777,0.126641038
0.00287968,3.198360403,0.126878319
0.00288,3.19899315,0.127115599
0.00288032,3.199784085,0.12806472
0.00288064,3.200733206,0.12782744
0.00288096,3.202710543,0.127669253
0.00288128,3.205953375,0.127985627
0.0028816,3.208642552,0.127748347
0.00288192,3.211252636,0.127669253
0.00288224,3.215049122,0.12806472
0.00288256,3.219794729,0.127985627
0.00288288,3.224303056,0.128855655
0.0028832,3.228336822,0.128855655
0.00288352,3.232449682,0.129251122
0.00288384,3.23743257,0.128934748
0.00288416,3.242731831,0.128776562
0.00288448,3.248268373,0.128776562
0.0028848,3.253488541,2.013810877
0.00288512,3.259341457,3.223387087
0.00288544,3.263691597,3.2280536
0.00288576,3.268911765,3.225997171
0.00288608,3.273340998,3.22528533
0.0028864,3.277928419,3.233036488
0.00288672,3.283623147,3.247906058
0.00288704,3.288131474,3.262696534
0.00288736,3.292718895,3.276616982
0.00288768,3.298018156,3.291011991
0.002888,3.302526483,3.304536972
0.00288832,3.306322969,3.316084616
0.00288864,3.310435829,3.325496737
0.00288896,3.314865062,3.332852429
0.00288928,3.318977922,3.339021718
0.0028896,3.322458034,3.343925512
0.00288992,3.325384492,3.346298316
0.00289024,3.32854823,3.347642905
0.00289056,3.330921034,3.349462054
0.00289088,3.333847491,3.350015708
0.0028912,3.336141202,3.350490269
0.00289152,3.338434912,3.350648456
0.00289184,3.339779501,3.350727549
0.00289216,3.340649529,3.351281204
0.00289248,3.342389585,3.35143939
0.0028928,3.342864145,3.351993045
0.00289312,3.344446014,3.353891288
0.00289344,3.344999669,3.354365848
0.00289376,3.345236949,3.354998596
0.00289408,3.345236949,3.355473157
0.0028944,3.344841482,3.356105904
0.00289472,3.344129641,3.356817745
0.00289504,3.343813267,3.357134119
0.00289536,3.342785052,3.356659559
0.00289568,3.34183593,3.357213213
0.002896,3.341203183,3.357529587
0.00289632,3.339067659,3.35760868
0.00289664,3.337169417,3.35760868
0.00289696,3.335824828,3.358004147
0.00289728,3.333293837,3.358083241
0.0028976,3.331079221,3.358557801
0.00289792,3.329022791,3.358795082
0.00289824,3.327124548,3.358715988
0.00289856,3.324118996,3.359032362
0.00289888,3.321588006,3.359823297
0.0028992,3.227071327,3.360060577
0.00289952,0.080417308,3.360060577
0.00289984,0.028611095,3.360376951
0.00290016,0.036204067,3.360297857
0.00290048,0.043164291,3.360693325
0.0029008,0.049412674,3.360535138
0.00290112,0.055819244,3.360614231
0.00290144,0.06167216,3.360139671
0.00290176,0.066734141,3.359981484
0.00290208,0.071954309,3.359427829
0.0029024,0.076541729,3.359586016
0.00290272,0.080812776,3.359744203
0.00290304,0.085083822,3.35966511
0.00290336,0.089038495,3.359823297
0.00290368,0.092755887,3.359348736
0.002904,0.095919626,3.359506923
0.00290432,0.098687897,3.359269643
0.00290464,0.101297981,3.359269643
0.00290496,0.103749878,3.359427829
0.00290528,0.106439055,3.359744203
0.0029056,0.108574578,3.360139671
0.00290592,0.110077354,3.359981484
0.00290624,0.111342849,3.359823297
0.00290656,0.112371064,3.359823297
0.00290688,0.113161999,3.359032362
0.0029072,0.113794747,3.358557801
0.00290752,0.114269307,3.358715988
0.00290784,0.11387384,3.358320521
0.00290816,0.11387384,3.358557801
0.00290848,0.113082905,3.358399615
0.0029088,0.112054691,2.657868882
0.00290912,0.111184663,0.026587817
0.00290944,0.108732765,0.05229319
0.00290976,0.107783644,0.059411601
0.00291008,0.105569027,0.07768219
0.0029104,0.103749878,0.099274703
0.00291072,0.101456168,0.113511525
0.00291104,0.099478831,0.123398207
0.00291136,0.096868747,0.129172029
0.00291168,0.094021383,0.132493954
0.002912,0.092202233,0.133205795
0.00291232,0.089117589,0.131465739
0.00291264,0.085874757,0.129092935
0.00291296,0.082790112,0.125850104
0.00291328,0.079784561,0.122923646
0.0029136,0.076937196,0.120550842
0.00291392,0.073615271,0.117861665
0.00291424,0.070530627,0.116358889
0.00291456,0.067525075,0.115330674
0.00291488,0.064994085,0.114697927
0.0029152,0.061988533,0.114697927
0.00291552,0.058666608,0.11453974
0.00291584,0.055977431,0.115093394
0.00291616,0.05344644,0.115647048
0.00291648,0.050519982,0.116912543
0.0029168,0.048305366,0.116912543
0.00291712,0.045299814,0.118178039
0.00291744,0.043006104,0.119048067
0.00291776,0.040791487,0.119680814
0.00291808,0.038972338,0.119918095
0.0029184,2.142779151,0.120392655
0.00291872,3.325147211,0.119997188
0.00291904,3.312808632,0.120946309
0.00291936,3.300311866,0.12118359
0.00291968,3.28963425,0.122132711
0.00292,3.277849325,0.122607272
0.00292032,3.267488083,0.122765459
0.00292064,3.257205933,0.123002739
0.00292096,3.247793812,0.122686365
0.00292128,3.239172626,0.123160926
0.0029216,3.232686962,0.122765459
0.00292192,3.225805832,0.122607272
0.00292224,3.220111103,0.123556393
0.00292256,3.214890935,0.124189141
0.00292288,3.211648103,0.124980076
0.0029232,3.207930711,0.125217356
0.00292352,3.204450599,0.125138263
0.00292384,3.201128674,0.124980076
0.00292416,3.19875587,0.125296449
0.00292448,3.197727655,0.125217356
0.0029248,3.19646216,0.125375543
0.00292512,3.194563917,0.125612823
0.00292544,3.194326637,0.126166477
0.00292576,3.193772982,0.127194692
0.00292608,3.194247543,0.127036506
0.0029264,3.195275758,0.127431973
0.00292672,3.19622488,0.127194692
0.00292704,3.197885842,0.12782744
0.00292736,3.200258646,0.127906534
0.00292768,3.203343291,0.127906534
0.002928,3.206111561,0.12806472
0.00292832,3.210382608,0.128302001
0.00292864,3.214732748,0.128539281
0.00292896,3.218687421,0.128222907
0.00292928,3.222958467,0.128539281
0.0029296,3.228020449,2.494066337
0.00292992,3.234031551,3.226550825
0.00293024,3.238856252,3.231454619
0.00293056,3.243206392,3.228528161
0.00293088,3.248347466,3.229556376
0.0029312,3.253884008,3.238731217
0.00293152,3.25942055,3.253047132
0.00293184,3.264798905,3.267995795
0.00293216,3.270256354,3.282786271
0.00293248,3.275871989,3.29670672
0.0029328,3.280775783,3.309361672
0.00293312,3.286075045,3.319881102
0.00293344,3.291374306,3.328818662
0.00293376,3.295249885,3.336332541
0.00293408,3.299679119,3.341394522
0.0029344,3.304820193,3.345665568
0.00293472,3.309723988,3.3489084
0.00293504,3.314706875,3.350885736
0.00293536,3.318266081,3.351518484
0.00293568,3.32214166,3.353337633
0.002936,3.325147211,3.354524035
0.00293632,3.329101884,3.355077689
0.00293664,3.331711968,3.355235876
0.00293696,3.334322052,3.355473157
0.00293728,3.336457575,3.354919502
0.0029376,3.338830379,3.355631344
0.00293792,3.340807716,3.356659559
0.00293824,3.342785052,3.3573714
0.00293856,3.343259613,3.356975932
0.00293888,3.344366921,3.357450493
0.0029392,3.344841482,3.357925054
0.00293952,3.34594879,3.358636895
0.00293984,3.346897912,3.359586016
0.00294016,3.347056098,3.359586016
0.00294048,3.347135192,3.360535138
0.0029408,3.347451566,3.360693325
0.00294112,3.346660631,3.360693325
0.00294144,3.345157856,3.360139671
0.00294176,3.34365508,3.360851512
0.00294208,3.342785052,3.360851512
0.0029424,3.34183593,3.361167885
0.00294272,3.340095874,3.361246979
0.00294304,3.337643977,3.361484259
0.00294336,3.335983015,3.361167885
0.00294368,3.334005678,3.361405166
0.002944,3.331553781,3.361405166
0.00294432,3.330051006,3.361405166
0.00294464,3.327836389,3.361405166
0.00294496,3.325384492,3.362275194
0.00294528,3.322695314,3.361800633
0.0029456,3.31961067,3.362037913
0.00294592,3.317158772,3.362512474
0.00294624,2.843626257,3.36195882
0.00294656,0.020464469,3.362433381
0.00294688,0.02275818,3.363145222
0.0029472,0.029718404,3.363382502
0.00294752,0.036441347,3.362670661
0.00294784,0.042531543,3.362907941
0.00294816,0.048542646,3.362670661
0.00294848,0.054000094,3.362907941
0.0029488,0.059299356,3.362117007
0.00294912,0.065073178,3.361405166
0.00294944,0.068948757,3.361484259
0.00294976,0.073536178,3.361405166
0.00295008,0.078360879,3.36195882
0.0029504,0.082394645,3.362670661
0.00295072,0.08595385,3.362591568
0.00295104,0.089750336,3.361879727
0.00295136,0.092993168,3.362354287
0.00295168,0.095919626,3.362433381
0.002952,0.098371523,3.362512474
0.00295232,0.101377074,3.362037913
0.00295264,0.103196224,3.361167885
0.00295296,0.104698999,3.361642446
0.00295328,0.106122681,3.361009699
0.0029536,0.10722999,3.359981484
0.00295392,0.108811859,3.360851512
0.00295424,0.109207326,3.361167885
0.00295456,0.110077354,3.042342168
0.00295488,0.110789195,0.035525378
0.0029552,0.110631008,0.051502256
0.00295552,0.109681887,0.057908826
0.00295584,0.109444606,0.074993012
0.00295616,0.108337298,0.096427338
0.00295648,0.10746727,0.112166936
0.0029568,0.106201775,0.121974524
0.00295712,0.104540812,0.127985627
0.00295744,0.102958943,0.131386646
0.00295776,0.100902513,0.131861206
0.00295808,0.099083364,0.130358431
0.0029584,0.09647328,0.128302001
0.00295872,0.093230448,0.125691917
0.00295904,0.090778551,0.123081833
0.00295936,0.088722121,0.120155375
0.00295968,0.086191131,0.117782571
0.00296,0.083739234,0.116200702
0.00296032,0.080733682,0.114856113
0.00296064,0.077886318,0.113827898
0.00296096,0.075038954,0.114144272
0.00296128,0.072033402,0.113748805
0.0029616,0.069502412,0.11453974
0.00296192,0.0660223,0.114460646
0.00296224,0.063174935,0.115251581
0.00296256,0.060643945,0.116121609
0.00296288,0.057717487,0.117149824
0.0029632,0.055186496,0.117861665
0.00296352,0.052734599,0.118494412
0.00296384,0.050440889,0.118810786
0.00296416,0.047830805,0.118810786
0.00296448,2.992875606,0.119680814
0.0029648,3.329022791,0.120313562
0.00296512,3.316605118,0.120471749
0.00296544,3.305136567,0.121025403
0.00296576,3.293430736,0.121579057
0.00296608,3.282041278,0.122369992
0.0029664,3.271126382,0.121974524
0.00296672,3.260527859,0.122211805
0.00296704,3.250641177,0.123002739
0.00296736,3.240912682,0.12324002
0.00296768,3.23331971,0.123081833
